Date,y_true_vol,pred_hist,pred_ewma,pred_rf
2024-06-07 00:00:00+00:00,0.012861334452731719,0.013176905491754355,0.02238456469082009,0.01344563218129668
2024-06-08 00:00:00+00:00,0.012598794365278316,0.012861334452731719,0.022259241230999975,0.01227798583053754
2024-06-09 00:00:00+00:00,0.012143372035756965,0.012598794365278316,0.021581527051635418,0.012535300133170987
2024-06-10 00:00:00+00:00,0.014206287036359408,0.012143372035756965,0.02095882387820031,0.011594625892520959
2024-06-11 00:00:00+00:00,0.014376598592490651,0.014206287036359408,0.02032594918826884,0.014913154997736787
2024-06-12 00:00:00+00:00,0.015221000296403785,0.014376598592490651,0.02119639905335916,0.015267410010387101
2024-06-13 00:00:00+00:00,0.015128413812647373,0.015221000296403785,0.02081161633300658,0.015690870314021832
2024-06-14 00:00:00+00:00,0.015121902877827184,0.015128413812647373,0.02088470977404006,0.015334309681185735
2024-06-15 00:00:00+00:00,0.015227989974970504,0.015121902877827184,0.02043438324311774,0.013646326875576344
2024-06-16 00:00:00+00:00,0.014671503834783552,0.015227989974970504,0.01982308331788869,0.014710051565390387
2024-06-17 00:00:00+00:00,0.014126792254371202,0.014671503834783552,0.019290101649621527,0.015161784427478531
2024-06-18 00:00:00+00:00,0.014012080214517416,0.014126792254371202,0.01871045604201256,0.012862580755597852
2024-06-19 00:00:00+00:00,0.013968758464335894,0.014012080214517416,0.018823004450411514,0.012217580723043237
2024-06-20 00:00:00+00:00,0.013237007064018315,0.013968758464335894,0.01826222514117941,0.012527340090908584
2024-06-21 00:00:00+00:00,0.013252258320339699,0.013237007064018315,0.01771285499794952,0.012198944688432382
2024-06-22 00:00:00+00:00,0.013932007546518195,0.013252258320339699,0.017397331011259197,0.01208221089393425
2024-06-23 00:00:00+00:00,0.018759083826474846,0.013932007546518195,0.016877895991259516,0.012565670315740414
2024-06-24 00:00:00+00:00,0.018002311271618148,0.018759083826474846,0.016874514039619475,0.021308955929013204
2024-06-25 00:00:00+00:00,0.01816554935809908,0.018002311271618148,0.02001116012709667,0.019506736992337747
2024-06-26 00:00:00+00:00,0.017533602903389085,0.01816554935809908,0.020346564830394473,0.018249480342208853
2024-06-27 00:00:00+00:00,0.01816990003704447,0.017533602903389085,0.020122036593989933,0.016766081309324395
2024-06-28 00:00:00+00:00,0.018326862148912455,0.01816990003704447,0.019765812541635622,0.019585069723549623
2024-06-29 00:00:00+00:00,0.019815399991659245,0.018326862148912455,0.01984672360254853,0.01747314451644716
2024-06-30 00:00:00+00:00,0.0198202008574156,0.019815399991659245,0.019378219158466162,0.01894803330214142
2024-07-01 00:00:00+00:00,0.0193704403329652,0.0198202008574156,0.020084997658807925,0.018586232925457098
2024-07-02 00:00:00+00:00,0.02098847384708989,0.0193704403329652,0.019484921544892366,0.018732305491061682
2024-07-03 00:00:00+00:00,0.025553839681632284,0.02098847384708989,0.019165214841228014,0.021331773224124446
2024-07-04 00:00:00+00:00,0.02541606652766738,0.025553839681632284,0.020014559108164656,0.02547257892280442
2024-07-05 00:00:00+00:00,0.026528920801990086,0.02541606652766738,0.02356437940561359,0.026348604235687526
2024-07-06 00:00:00+00:00,0.028560465691548482,0.026528920801990086,0.02288691912545268,0.02582011894909547
2024-07-07 00:00:00+00:00,0.025964433771001508,0.028560465691548482,0.023265784456532296,0.02774317594541208
2024-07-08 00:00:00+00:00,0.02581402045118986,0.025964433771001508,0.024895913076368112,0.025346790799227668
2024-07-09 00:00:00+00:00,0.02547798399429406,0.02581402045118986,0.02442334372850713,0.024978794117463243
2024-07-10 00:00:00+00:00,0.025308730192092076,0.02547798399429406,0.024325514098736917,0.025275719971828522
2024-07-11 00:00:00+00:00,0.02480777680864696,0.025308730192092076,0.023611463110609132,0.024892568908049188
2024-07-12 00:00:00+00:00,0.025419413449440206,0.02480777680864696,0.022954637431068917,0.02432377142129248
2024-07-13 00:00:00+00:00,0.025182090583871393,0.025419413449440206,0.022379850793031352,0.02512077209761864
2024-07-14 00:00:00+00:00,0.03058371474635564,0.025182090583871393,0.022402415227559293,0.0251608294512966
2024-07-15 00:00:00+00:00,0.03039451950679698,0.03058371474635564,0.02262943482509663,0.031147160583736844
2024-07-16 00:00:00+00:00,0.029569493390266478,0.03039451950679698,0.027108210561688727,0.029135001419395484
2024-07-17 00:00:00+00:00,0.0257282541668764,0.029569493390266478,0.026296309483394942,0.03017704428969184
2024-07-18 00:00:00+00:00,0.0280182218135486,0.0257282541668764,0.025763641172334158,0.0259433514145932
2024-07-19 00:00:00+00:00,0.027019770177722176,0.0280182218135486,0.024984908896050942,0.029321791302085523
2024-07-20 00:00:00+00:00,0.024764095544997512,0.027019770177722176,0.026306350594864025,0.02725544517678398
2024-07-21 00:00:00+00:00,0.024530797388826034,0.024764095544997512,0.025558885551493382,0.023775013962885713
2024-07-22 00:00:00+00:00,0.02467536198178175,0.024530797388826034,0.02503857931231861,0.024507532343977192
2024-07-23 00:00:00+00:00,0.024748156853629653,0.02467536198178175,0.024362592320611103,0.02506340539955672
2024-07-24 00:00:00+00:00,0.02473433555983944,0.024748156853629653,0.024390981205799075,0.02505441961786403
2024-07-25 00:00:00+00:00,0.02603920807932403,0.02473433555983944,0.023738603427357226,0.02454876062859221
2024-07-26 00:00:00+00:00,0.025322184344889635,0.02603920807932403,0.02306512063197047,0.02573843095719753
